at.stefanhuber.hui.elements;SM-G991B;drawer;4.562284405888138;4.980250835418701;19.888757509645487;16.66810178756714;3.8703632455594326;4.979753017425537
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.9578628414128416;4.98411226272583;16.8571523627577;8.676893949508667;3.823820649556343;4.983479022979736
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;4.023321721524026;4.98055100440979;13.221192631319953;8.650598287582397;3.857286003844451;4.98048210144043
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.192460719096918;4.981476783752441;16.26720814240368;16.642756938934326;3.912666136340099;4.980231046676636
at.stefanhuber.hui.elements;SM-G991B;dialog;4.457962287606654;4.980489015579224;19.008118079868186;16.644109964370728;4.440238734192594;4.9810709953308105
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.9893869271603863;4.981298923492432;15.295929041957848;8.67539668083191;3.948345558024998;4.980801105499268
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9582651759941503;4.981566905975342;25.22455631668138;8.727490186691284;3.8632588979196796;4.981194972991943
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.071115426154325;4.981503963470459;20.022669368933986;16.597580909729004;4.017605055531623;4.980955123901367
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.9470320826874157;4.9813010692596436;18.38456209076099;8.701395034790039;3.9348963867776003;4.980880975723267
at.stefanhuber.hui.android.elements;SM-G991B;sheet;3.9829286296177764;4.981482982635498;16.298217146354407;16.66831111907959;3.9185998941038513;4.981381177902222
at.stefanhuber.hui.elements;SM-G991B;sheet;4.395251099404389;4.983508110046387;17.866729389204988;16.69462013244629;4.273078145645325;4.981024980545044
at.stefanhuber.hui.elements;SM-G991B;sheet;4.3780805963499345;4.981427907943726;17.817975886750315;16.610674381256104;4.373987006421489;4.983195781707764
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.028265418644447;5.008144855499268;16.52814577186406;16.746814012527466;3.9178087702265882;4.980065822601318
at.stefanhuber.hui.elements;SM-G991B;dialog;4.554940398402885;5.007363796234131;18.55457910537359;16.671709060668945;4.358030851724386;5.006542682647705
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.994202673235201;4.98007607460022;15.215597412118985;8.573541164398193;3.811002808293852;5.006572008132935
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.951999051948469;4.980349063873291;13.069703237063301;8.752985715866089;3.9609043875651713;4.98396110534668
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;4.011827697968407;5.006880044937134;18.365285541273764;8.754004001617432;3.847979741505356;5.006155014038086
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.953474246467241;5.006922960281372;16.396295917040582;8.719801664352417;3.9344855572885287;4.9805686473846436
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.052791311126825;5.0066609382629395;20.963458990708155;16.72128415107727;3.9053309786809143;4.983224153518677
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.127526410513299;5.007155895233154;16.15609191338118;16.542423009872437;3.9797487538774914;5.003999948501587
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.02618618066293;4.981460094451904;20.302484709113468;16.7483651638031;4.000161906447755;4.980813026428223
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.948012356950114;4.980708837509155;24.340271792510137;8.575669288635254;4.0253176896123675;5.006376266479492
at.stefanhuber.hui.android.elements;SM-G991B;drawer;4.027314127645753;4.982110977172852;18.523820863619076;16.787797927856445;4.2989657946037125;5.004644870758057
at.stefanhuber.hui.elements;SM-G991B;drawer;4.420878253258645;5.007358074188232;20.23312727452122;16.719615936279297;3.9300901408003526;4.99459981918335
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.104899810080206;4.992011070251465;19.205062979288023;16.69624400138855;3.8724117973223064;4.980140209197998
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9007820105406816;4.981805086135864;24.693750069711495;8.598304033279419;3.999265324946606;5.004186153411865
at.stefanhuber.hui.android.elements;SM-G991B;drawer;3.997898130856229;4.981538772583008;18.1114285266796;16.620319843292236;3.946897530427308;5.006325960159302
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.030813515497531;5.0069639682769775;16.475459850108454;16.72249698638916;3.906056566986498;4.980873107910156
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;4.025476500486238;4.982043027877808;14.92704635719322;8.631589889526367;3.902761904775904;4.979720830917358
at.stefanhuber.hui.elements;SM-G991B;dialog;4.487618586822575;4.9803080558776855;18.637384528385024;16.720500946044922;4.29660581322588;4.979960203170776
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.952201884695558;4.982095241546631;12.928107606740717;8.65001392364502;3.8311405776318286;4.9809489250183105
at.stefanhuber.hui.elements;SM-G991B;drawer;4.4097113858290005;4.980656862258911;19.879973353640846;16.742799997329712;4.0959843458875085;4.979961156845093
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;3.9901042513925282;4.980655193328857;19.735984579982436;16.667633056640625;3.878655107613508;4.9796929359436035
at.stefanhuber.hui.android.elements;SM-G991B;sheet;3.915587278240487;4.979950904846191;16.10853828573879;16.540799140930176;3.9156927015627234;4.979403972625732
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.063136318117579;4.980452060699463;21.017515491880964;16.694525957107544;3.8864165420101626;4.979257106781006
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.9361143879200653;4.980470180511475;16.65420285895726;8.675039052963257;3.938159991409213;4.979099988937378
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.9756202727636314;4.97995400428772;18.11809596629617;8.649930953979492;3.852196536920282;4.979921102523804
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.043264768076915;4.980720043182373;19.38533320763193;16.84723138809204;3.8856340279749233;5.0049498081207275
at.stefanhuber.hui.elements;SM-G991B;sheet;4.546622160733237;4.981482028961182;17.774241120583497;16.565296173095703;4.34422255590631;4.981202125549316
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9892494499049005;5.0049803256988525;24.252884422766105;8.723673105239868;3.967883719783898;5.004698753356934
at.stefanhuber.hui.elements;SM-G991B;drawer;4.414754742943156;4.980027198791504;19.99430564812968;16.51205086708069;3.8745934634506787;4.978915691375732
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.109760352221381;4.980672121047974;16.475249906801615;16.69513201713562;3.941455136193149;4.980817794799805
at.stefanhuber.hui.elements;SM-G991B;sheet;4.375207323003761;4.979777097702026;17.58749754009183;16.565983057022095;4.370271168185561;4.980814218521118
at.stefanhuber.hui.android.elements;SM-G991B;dialog;3.9506934392401822;4.980014085769653;16.347741907153345;16.617382049560547;3.8627991233104724;4.980082988739014
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.052513113672077;4.980759859085083;19.27455660680503;16.617246866226196;3.9028795158840373;4.979866027832031
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.8610578339407384;4.980241298675537;13.043934359985467;8.778141975402832;3.849930244015527;4.980168342590332
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.014315389827083;4.979767799377441;19.84337797073109;16.64107918739319;3.911897424834394;4.980449914932251
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.0945549622142385;4.979548931121826;20.86094451815893;16.74569272994995;3.882754310581272;4.98000168800354
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;4.03239016278242;4.980640172958374;18.841868320443208;8.803989887237549;3.868337639462217;4.979358911514282
at.stefanhuber.hui.android.elements;SM-G991B;drawer;4.158885057287321;4.984019994735718;17.947316318458988;16.673725128173828;4.005067056738655;4.980537176132202
at.stefanhuber.hui.elements;SM-G991B;dialog;4.5326145543562495;4.98029899597168;18.652479383203566;16.515959978103638;4.452144748608731;4.980069875717163
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.9620881012014872;4.979959726333618;15.747301550140504;8.69854998588562;4.003227677019874;4.979106903076172
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.8685259542281454;4.980516195297241;16.965320648362678;8.727170944213867;3.9745006716416444;4.979805946350098
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.9633527081136286;4.980238914489746;18.14398589264684;8.700867176055908;3.9949031677811226;5.005512952804565
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.272982600739985;5.006383895874023;19.906868409627844;16.566670656204224;3.963419038309274;5.00566291809082
at.stefanhuber.hui.android.elements;SM-G991B;drawer;4.0398353207279225;5.006069183349609;18.120915797754463;16.770423889160156;3.9299884747397664;4.980845928192139
at.stefanhuber.hui.elements;SM-G991B;dialog;4.4005686925153205;5.006529092788696;18.73968695926025;16.717432975769043;4.297239954562212;4.980902910232544
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.077349782262616;5.006325960159302;16.3912689225429;16.82203984260559;3.9352802682690204;4.980818748474121
at.stefanhuber.hui.android.elements;SM-G991B;dialog;3.993548183039183;5.004717826843262;16.446780104587535;16.771195888519287;3.923400697269867;5.005577087402344
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;4.131220992121697;4.981506109237671;24.41489093266753;8.699791193008423;3.8774464023863398;5.004906892776489
at.stefanhuber.hui.elements;SM-G991B;sheet;4.426024966694503;5.006490230560303;17.765383048637975;16.540180921554565;4.263215789539103;4.981070041656494
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;4.012148616377073;5.0057289600372314;12.797152964035847;8.575417041778564;3.916008639704691;4.979280233383179
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.179858075128975;5.006386041641235;20.68496974851694;16.54094409942627;3.915639471022187;4.979863882064819
at.stefanhuber.hui.elements;SM-G991B;drawer;4.367622503960646;5.006253719329834;19.979723320928258;16.694257259368896;4.018627362033854;5.006474018096924
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.937436854674786;4.979500770568848;15.142114501782991;8.675877094268799;3.855137417852357;4.979934930801392
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.004261887660395;5.0062830448150635;19.20475762839471;16.642501831054688;4.145792537855564;5.005244970321655
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.9085688084577157;5.004647970199585;16.7727708113924;8.547046899795532;3.9580911444845053;5.004678249359131
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.133168841092169;5.0065882205963135;20.850243698756262;16.72041630744934;3.9843249641849496;5.006648063659668
at.stefanhuber.hui.android.elements;SM-G991B;drawer;4.026686608525753;5.006181240081787;18.08522023507628;16.588847875595093;3.9874590890838024;5.005558013916016
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.972148598980393;4.9808030128479;18.18004620100664;8.54165005683899;3.8849391060623812;5.00533390045166
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.0546108329230774;5.006167888641357;19.271198174156016;16.694545030593872;3.913298396641037;5.00690221786499
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.008574267834061;4.988011121749878;16.18574054355408;16.588340044021606;3.8821339487720845;5.004583835601807
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9801645252456566;4.98023796081543;24.447450904496808;8.624376058578491;3.993652549716938;4.981214761734009
at.stefanhuber.hui.elements;SM-G991B;dialog;4.401205073397745;4.981153726577759;18.756862280679144;16.643975973129272;4.3203079349578095;5.005575895309448
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;4.074640163556503;5.006263971328735;12.889360387840895;8.65539813041687;3.883132454010911;4.97970986366272
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.966194280594224;4.992808818817139;15.37886318146475;8.649986028671265;3.8110937707955763;4.980091094970703
at.stefanhuber.hui.elements;SM-G991B;sheet;4.400950234403303;5.005172252655029;18.502651339735326;16.719958782196045;4.320643784318972;4.980918884277344
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.12708887003841;4.980157375335693;16.19253352046584;16.591870069503784;3.938668012356909;4.979948043823242
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.570011659197766;4.98009181022644;19.609521632733017;16.669291973114014;4.082171378190378;5.0056540966033936
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.9657361258454;5.006496906280518;16.729789166617206;8.75291395187378;3.9535311022097153;5.006634950637817
at.stefanhuber.hui.elements;SM-G991B;drawer;4.461255579808982;5.005872964859009;19.797015152814147;16.490298986434937;3.957947704164256;5.006361961364746
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;4.148122624746493;5.005979776382446;25.49712158344164;8.496760129928589;3.982772256360371;4.981076955795288
at.stefanhuber.hui.elements;SM-G991B;dialog;4.393576293022598;4.9830780029296875;18.82213917823454;16.668986082077026;4.366644759565974;5.006523847579956
at.stefanhuber.hui.elements;SM-G991B;drawer;4.4437079103955455;5.006789207458496;19.9200758996343;16.56700325012207;3.9156652796941978;5.008759021759033
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.940027983634848;5.006201982498169;15.396561934861644;8.57302713394165;3.865387044929938;4.9799370765686035
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.031291690490194;5.00496506690979;19.431265121559168;16.618061065673828;3.9415747085339103;4.980296850204468
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.8712466911181083;4.979068994522095;16.838593180859544;8.691180229187012;3.8194713422849054;4.97666597366333
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.9582333326753165;4.977499961853027;14.390001300311987;8.724798202514648;3.893233005562833;5.004662752151489
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.048065985972753;4.980116844177246;16.42928252732559;16.66808772087097;3.9404278700484934;4.98087215423584
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.015344998606806;4.980959892272949;16.212963846485444;16.643390893936157;3.901567043643576;4.983530044555664
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.211477998839023;5.007568836212158;20.95805627659717;16.694226264953613;4.018830708547293;5.006479024887085
at.stefanhuber.hui.elements;SM-G991B;sheet;4.335950554787788;4.979698896408081;17.942589207066085;16.720496892929077;4.401226436970858;5.004346132278442
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.964834325480245;5.007251977920532;18.05674041114197;8.727540969848633;3.882138171830812;5.0054731369018555
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.134928861850618;5.006242752075195;19.70675950010769;16.6689031124115;4.026044454566407;5.0063557624816895
at.stefanhuber.hui.android.elements;SM-G991B;drawer;3.9830336422402763;4.979990720748901;18.004280481258757;16.56633710861206;4.05164378098626;4.979720115661621
at.stefanhuber.hui.android.elements;SM-G991B;drawer;4.009532021755235;4.980407953262329;18.35934412491972;16.66963791847229;3.913552959483492;5.005616188049316
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.114549070783223;4.979716062545776;16.27561221507641;16.592829942703247;4.043804519063138;4.980911016464233
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.16476673848195;4.980640172958374;19.305234185535785;16.61772871017456;3.9558047043741427;5.0054380893707275
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.9116679545383626;5.005353927612305;12.970440034204339;8.72745966911316;3.836445298109722;5.005435943603516
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9744771507557446;4.980060338973999;24.173926457933387;8.624682903289795;3.934719720815675;5.005463123321533
at.stefanhuber.hui.elements;SM-G991B;sheet;4.471020718571487;5.0056328773498535;17.846471224200325;16.643316984176636;4.356319724533731;4.983442783355713
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.9403745564968737;4.981159210205078;16.774912040558718;8.623528003692627;3.9511042011890583;4.979893922805786
at.stefanhuber.hui.elements;SM-G991B;drawer;4.477951238671451;4.979239225387573;20.16806461707192;16.63460111618042;3.9710282006111046;4.977977275848389
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;3.983845256287335;4.981312990188599;20.700283395213816;16.72190523147583;3.9487816976649373;4.981067657470703
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;4.032113609401569;4.981894016265869;15.468279033233129;8.6508469581604;3.927078124694668;4.980820178985596
at.stefanhuber.hui.android.elements;SM-G991B;sheet;3.9659453797176734;4.981813192367554;16.173891751066684;16.540920972824097;3.8559650001027315;4.980958938598633
at.stefanhuber.hui.elements;SM-G991B;dialog;4.484543336107522;4.982170820236206;18.549649075210063;16.644485235214233;4.3167951938437765;4.9809300899505615
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.041366957912739;4.98108696937561;19.218543064881434;16.709455966949463;3.8755509887304505;4.981668949127197
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.92268730969646;4.98162317276001;18.15874831481935;8.805864095687866;3.95429508003347;4.9805991649627686
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.047362209418872;4.981348037719727;19.24425654222257;16.618776082992554;3.9507434111716555;4.980842113494873
at.stefanhuber.hui.elements;SM-G991B;drawer;4.425908231150708;4.98192572593689;19.95043710406927;16.645041942596436;3.9385006210133318;4.981263160705566
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;3.978142543223466;4.981278896331787;15.321317518361266;8.651590824127197;3.8631881553717027;4.981107950210571
at.stefanhuber.hui.elements;SM-G991B;sheet;4.539610512175381;4.982310056686401;17.55594422639033;16.54065203666687;4.299924583965729;4.98092794418335
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.082448430977927;4.9815309047698975;20.86400368052466;16.69590401649475;3.962108555238052;4.980813026428223
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.920605190435411;4.981703996658325;12.882925667184994;8.625817060470581;3.8082000806233123;4.981112003326416
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.9109802462789505;5.007580280303955;18.32697695777372;8.650632858276367;3.9280316144567604;5.005439043045044
at.stefanhuber.hui.android.elements;SM-G991B;drawer;3.96588853551109;4.9817280769348145;18.0506867879836;16.64345383644104;3.9536868026521548;5.006494998931885
at.stefanhuber.hui.elements;SM-G991B;dialog;4.449017018187596;5.007637977600098;18.80067417693241;16.771790027618408;4.289537730423393;4.980877161026001
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.050513549120337;5.007730960845947;20.096036745614075;16.56631875038147;3.910050902658525;5.006511926651001
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.8533296121552683;4.982360124588013;17.500698463577812;8.650433778762817;3.8722118483015686;5.0066211223602295
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9084316567716657;4.981427907943726;24.949929592610047;8.676405906677246;3.870434650536533;4.981064081192017
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.197140758517046;4.9817211627960205;16.231383382582102;16.567754983901978;3.896382015717679;5.006748199462891
at.stefanhuber.hui.android.elements;SM-G991B;dialog;4.038293695798123;5.007336854934692;16.513812227967254;16.745208978652954;3.9519883622537804;5.006963014602661
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;4.0721925106509715;5.007381916046143;18.2628577780041;8.678912878036499;3.88226542768009;5.0066680908203125
at.stefanhuber.hui.capacitor.scrolling;SM-G991B;scrolling;4.000953622201207;4.981672048568726;15.452125429758398;8.574073076248169;3.8126615384605724;5.006839036941528
at.stefanhuber.hui.elements;SM-G991B;drawer;4.394194526138867;4.981780052185059;20.06458006333435;16.665351152420044;3.9016413516036366;4.979622840881348
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.04207177186337;4.9825310707092285;19.245167697009244;16.647247314453125;3.912539867520866;4.981142044067383
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.970397179157248;4.981993913650513;16.72870579989297;8.651489019393921;3.8402963389561298;4.980886936187744
at.stefanhuber.hui.elements;SM-G991B;dialog;4.463508955801213;5.007869005203247;18.91563866223291;16.593864917755127;4.318088409813907;5.006507158279419
at.stefanhuber.hui.android.elements;SM-G991B;sheet;4.078029459604465;5.0060508251190186;16.383601998818992;16.72247004508972;4.073543450259099;5.005722999572754
at.stefanhuber.hui.android.elements;SM-G991B;dialog;3.9840859489687293;4.981568098068237;16.39054516834381;16.7459659576416;3.9172507710849374;4.979502201080322
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.195943495194891;5.006314992904663;19.838068732674138;16.619351863861084;3.8773528049716828;4.981122016906738
at.stefanhuber.hui.scrolling1;SM-G991B;scrolling;3.9513079869603325;4.981950998306274;24.755042358401223;8.570577144622803;3.8945383134166702;4.980762004852295
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.1693865310638465;4.98199200630188;20.824750418012744;16.619181156158447;3.8888211482141237;4.981143951416016
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.8932836862442017;4.98183798789978;13.166683502249839;8.676040410995483;3.913801011764562;4.9810028076171875
at.stefanhuber.hui.android.elements;SM-G991B;drawer;3.98627435372479;4.9819581508636475;18.191621161742056;16.849236011505127;3.922497066440486;4.980806827545166
at.stefanhuber.hui.elements;SM-G991B;sheet;4.4243767466540085;4.981733083724976;17.84781898649902;16.568989038467407;4.286630098763168;4.980954885482788
at.stefanhuber.hui.capacitor.elements;SM-G991B;dialog;4.1080964217873;4.981961011886597;19.757717362139598;16.796077013015747;3.900448305416492;4.980870246887207
at.stefanhuber.hui.android.elements;SM-G991B;drawer;3.9494162072801324;4.982072830200195;17.97699964262746;16.669726848602295;3.898481975813884;4.981060743331909
at.stefanhuber.hui.capacitor.elements;SM-G991B;drawer;4.080491834457487;4.9816858768463135;19.239096763379685;16.668970823287964;3.8839540102392425;4.9808669090271
at.stefanhuber.hui.elements;SM-G991B;dialog;4.390859535644442;5.0076799392700195;19.068938674005835;16.8245210647583;4.299312350213778;4.981137990951538
at.stefanhuber.hui.elements;SM-G991B;drawer;4.4356659358896255;5.0055389404296875;19.824306309915276;16.644813776016235;4.012417061204299;5.006669044494629
at.stefanhuber.hui.android.scrolling;SM-G991B;scrolling;3.9065602544515263;5.007524013519287;12.94390933930175;8.650332927703857;3.8300448522943737;5.006411075592041
at.stefanhuber.hui.capacitor.elements;SM-G991B;sheet;4.046235648379496;5.007434368133545;20.603887861534073;16.643709897994995;3.9054019563509126;4.9808509349823
at.stefanhuber.hui.scrolling10;SM-G991B;scrolling;3.949606021807126;5.007366895675659;16.4075197390907;8.548226118087769;3.909998439599888;4.980972766876221
at.stefanhuber.hui.scrolling4;SM-G991B;scrolling;3.9999301655351487;4.981902122497559;18.04173510186364;8.575535774230957;3.812053749962152;5.006303071975708
at.stefanhuber.hui.elements;SM-G991B;sheet;4.418186501002785;4.982548952102661;17.9476081678564;16.721395015716553;4.304446691353694;4.980945825576782
